neutraali	- Häiriö koskee siten kaikkia suomalaisa pankkeja , OP tiedotti . 
neutraali	OP : n mukaan häiriö korjaantui aamupäivällä , ja rahat on nyt siirretty tileille . 
neutraali	OP : n väki on näillä näppylöillä siirtymässä CGI:lle . 
neutraali	Kuis tälle OP väelle kävi . 
neutraali	" http://yle.fi/uutiset/op-pohjolasta_ulkoistettu_it-vaki_pelkaa_tyopaikkojensa_puolesta/7073763 " CGI : n ja OP : n yhteisyritys lomauttaa jopa 73 " http://www.tivi.fi/kaikki_uutiset/cgin+ja+opn+yhteisyritys+lomauttaa+jopa+73/a99572 
miellyttävä+	Itse olen OP : n , S-Pankkin ja Säästäpankin asiakas , eikä mikään noista peri maksuja laskuista , vaan enintään pienen kuukausittaisen palvelumaksun nettipalveluista . 
neutraali	mulla on OP visa korotettu 6 000 euroon ..... 
neutraali	No katsotaan mitä tuo OP nyt asiasta sanoo . 
neutraali	Tämäon hyvä ratkaisu eteenkin ellei ole perillisiä joille rahaa pitää laittaa syrjään Ainakin Danske , Nordea , OP , Hypopankki myöntää käänteisiä lainoja 
neutraali	Saan osinkoja kerran vuodessa jotka maksetaab OP tilille mutta haluaisin myydä ja kävin pankissa ja he eivät pysty näkemään missä osakkeet ovat vain osingot maksetaab kyseiselle tilille . 
laadukas+	Muhkea potentiaali realisoituu kuten OP asiantuntevat asiantuntijat ovat todenneet . 
neutraali	OP verkkopankki ei käytä Javaa . 
neutraali	OP , olet väärässä . 
neutraali	Lue koko uutinen ( Yle ) Finanssialan keskusliiton hallituksen puheenjohtajaksi on valittu OP Ryhmän pääjohtaja Reijo Karhinen . 
neutraali	Lue koko uutinen ( Talouselämä ) OP Ryhmän pääjohtaja , vuorineuvos Reijo Karhinen on valittu Finanssialan Keskusliiton ( FK ) hallituksen puheenjohtajaksi kaksivuotiskaudeksi . 
miellyttävä-	koska vastuuhan on pankilla sulkemisen jälkeen Pankki on kyllä OP mikä tekee joka vuosi kiusaa asiakkaille , joten en ihmettele että oli myös velottanut tuon oston tililtäni Suljetulla kortilla ei ole mahdollista tehdä ostoksia . 
neutraali	Saa siis OP luvan palauttaa tuon summan tilille 
laadukas-	Joten miten tämä voi olla mahdollista että OP laskuttaa minulta heidän omasta mokasta .. 
miellyttävä-	No OP : n uudistukset on muutenkin semmosia että ne lähinnä kiusaa käyttäjää , joten sinänsä en ihmettele tätä lainkaan 
neutraali	Tuo OP : n jatkuva haukkuminen ilman syytä ei ainakaan auta asiaa . 
miellyttävä-	Se liittyy siten , että OP tekee uudistuksia , mistä on vain HAITTAA käyttäjille . 
neutraali	OP kyseessä . 
luotettava+	Ja jos nyt sattuu toteutumaan se 0,0001 % mahdollisuus että kyseinen OP olisi vuoden päästä niin huonossa kunnossa ettei pysty rahoja ulos maksamaan , kyseessä ei siltikää olisi kusetus . 
neutraali	Kyllä , juuri näin ne OP : n tuotto-osuudet toimii . 
luotettava+	Sinun lupauksellasi ja OP : n lupauksilla on se ero , että OP : n lupauksella on paljon suurempi todennäköisyys toteutua . 
neutraali	Jos puhutaan tuottotavoitteen sijasta rahoittajan tuotto-odotuksesta , sanoisin että se on OP : n tapauksessa noin +3 , 2 % ja sinun tapauksessasi - 10 % . 
miellyttävä+	OP omistaa osan automatiasta , eli ei veloita asiakkaita ottomaatilla nostamisesta . 
laadukas+	Mutta S-pankin uudistuksesta huolimatta taitaa OP : llä olla laajemmat palvelut . 
laadukas+	Ja jos sinun ei niinkään tarvitse asioida pankin tiskillä asiakkuuden perustettuasi , vaan lähinnä verkossa , niin OP on myös tässä monipuolisempi . 
miellyttävä+	Voit OP : ssä varata videoneuvotteluajan , taikka ihan chatissa kysyä neuvoa . 
laadukas+	OP on ehdottomasti paras vaihtoehto jos elää fiksusti , käydä töissä , säästää ja hoitaa raha-asiasi säntillisesti . 
laadukas+	Älä vaihda , vaan rupea myös OP : asiakkaaksi . 
laadukas+	Ihan hyvä Minullakaan ei ole ollut ikinä mitään valittamista OP : n palveluista tai toiminnasta . 
menestyvä+	Kun OP : n asiakasmäärä on yli 2 miljoonaa ( Suomen ylivoimaisesti suurin finanssitalo OP-Pohjola ) , niin siinä on pakko olla PALJON KAUPUNKILAISIA , eikö niin ? 
neutraali	Ei kun ne köyhät ovat niitä OP : n asiakkaita . 
laadukas+	Tarkoitan siis että OP on paras ! 
neutraali	com ) Pankkiin , vai miten on OP , seuraava vaihe voi olla paniikinomainen rahojen poisnostaminen ? 
menestyvä-	Ainakin oman OP : n tuloksen hän on saanut puolittumaan joka vuosi ja kohta kait odottaa konkurssi . 
neutraali	Tässäpä OP : n ilmoittamia kuluja : Tulevat voimaan 1.1. 2015 . 
laadukas-	OP on surkeimmasta päästä , mitä tulee hinnastojen vertailtavuuteen . 
innovatiivinen-	Ja kun katsoo miten esim. OP yritti hoitaa Leipurin osakeannin , niin pankkien modernisoinnissa on vielä paaaaaljon tehtävää ... 
miellyttävä-	Pohjola - OP yrityskauppa Maalaispankkiirien ylimielisyys ja kaikkivoipaisuus tartutettiin yritysoston kautta hienoon vakuutusyhtiöön ja tässä on lopputulos . 
neutraali	Eli tässä tulee kyseeseen myös työantajan ohjaus , koska asiamiehistä osa velvoitetaan olemaan OP : n konttoreissa , myyntijohtajan valvonnan ja oheistuksen alaisuudessa . 
neutraali	Saattaa olla , että OP omistaa sen Pohjolan . 
neutraali	- Häiriö koskee siten kaikkia suomalaisa pankkeja , OP tiedottaa . 
menestyvä+	Onko se totta , että Alajärven OP on parhaimpia osuuspankkia pohjanmaalla omvaraisuu suhdeluku on peräti 36 joka on huippua . 
menestyvä-	Täällä näyttää kirjoittelevan OP : n porukka joka yrittää kylvää pelkkää negatiivista ilmaa Popin ympärille . 
neutraali	pop on pieni tekijä OP : n rinnalla isossa mittakaavassa ja se synnyttää ne isot ongelmat jotka ovat vielä realisoitumatta . 
neutraali	Ensin menee POP ja sitten OP , 
neutraali	sielläkö itse OP : n edustaja kehuu :D 
menestyvä-	OP : n " selviytyminen " viime lamasta 90-luvulla oli onnenkauppaa koska pankin johto ei " ehtinyt " mukaan pörssipeleihin . 
neutraali	Vimpelin oikea OP tulee Lappajärvelle , koivunlehti vapisee 
neutraali	Liityn OP jäseneksi ja sanon LOPn jäsenyyden irti 
neutraali	Lue koko uutinen ( Taloussanomat ) Finanssiryhmä OP : n pääjohtaja Reijo Karhinen on valittu Finanssialan keskusliiton hallituksen puheenjohtajaksi . 
neutraali	Näin ainakin toimii OP verkkopankissa . 
neutraali	Tässä tunnutaan unohtavan , kuinka OP ja mies olivat sopineet , etteivät hanki lapsia . 
neutraali	Osaisiko kukaan vastata että laskuttaako OP jos siirrän omalle tilille usean sadan euron verran rahaa ulkomaiselta pankkitililtäni ( joka on siis myös kuitenkin eurotili ) ? 
vastuullinen-	Tuskin OP : n kotitietokoneelta löytyy raskauttavaa todistusaineistoa ko. rikoksista . 
laadukas-	On kyllä viimeinen kertä , kun käytän OP pankin automaattia . 
laadukas-	Olkoon tänään vaikka mikä päivä eilen sama OP Kokkolan konttorin automaatti 31.3.2011 Op tarkasta mitä paskaa koneissa on 
neutraali	PANKKIEN OP SAALUS ON JO MURRWTTU 
neutraali	Yleisesti ottaen metsätilalliset on OP ; n asiakkaita . 
neutraali	fi , Oivarauta , KM-Rahti , K-Market Kaneli , St 1 Soinin Auto , OP , Bluesvintti , Nahkapaikka , Ykköset-lehti ym. Sisäänpääsyrannekkeet 15e . 
neutraali	Minulla on ollut jo aiemmin vakikäytössä mm. seuraavia hyviä apuohjelmia : pankkiasiointiin OP Mobiili , uutisiin Ampparit , pikaviesteihin WhatsApp Messenger , nettiradioon TuneIn Radio ja akun seurantaan Battery Indicator . 
neutraali	Juu minäkin käytän noita OP , Tuneln radio , ampparit . 
neutraali	Tilasin eilen Raw Bluen farkut 9€ postikului maksoin OP : n tilisiirrolla . 
neutraali	ainakin OP ja kiinteistömailmasa näkyi kun ensin katselin ja sit vein asunnon myyntiin , 
miellyttävä+	Muutaman hyvät pankit ( meidän myyjän tapauksessa OP ) auttavat paperien laatimisessa , jos kysyy hyvissä ajoin . 
neutraali	Ostettavan kiinteistön myyjä oli taas puolestaan tilannut kauppakirjan paikalliselta OP pankilta . 
miellyttävä-	No , naputtelin sitten ilmaiseksi pätevän kauppakirjan , OP nettosi melkein tonnin tekeleestä josta ei ollut kenelekään iloa . 
neutraali	elkää menkö nico servulle iikinä mutta kertokaa servuja olen hyvä moderaattori ja rakentaja sekä OP ja admin laittakaaa ip joona.reho@gmail.com sinne niin otan yhteyttä ps : jos tarvitsette henkilö kuntaa viestittäkää mulle 
neutraali	Juust mikä vitun OP peli toimi on joku dildoseikailu 
neutraali	OP sulki nettipankkini kun käytin Trustlyä . 
miellyttävä-	Olen ymmärtänyt että OP sulkee pankkitunnuksia ja kortteja vähän liiankin hanakasti , vaikka mitään vaaraa ei oikeasti olisikaan . 
laadukas-	Onneksi oli viimeinen kerta , koska tänään lähtee OP : n tili tyhjäksi ja pankki vaihtoon . 
neutraali	Nuo maksut eivät lähde yhtikäs mihinkään ilman OP : n tekstiviestivahvistusta sekä tunnuslukulistalta vaadittavaa oikeaa lukua , joka generoidaan OP : n palvelinten kautta . 
neutraali	Nuo maksut eivät lähde yhtikäs mihinkään ilman OP : n tekstiviestivahvistusta sekä tunnuslukulistalta vaadittavaa oikeaa lukua , joka generoidaan OP : n palvelinten kautta . 
laadukas-	OP on se aivovammainen outolintu joka tämän on jostain syystä päättänyt kieltää Suomessa . 
vastuullinen+	Trustly on varmaan periaatteessa ihan rehellinen ja luotettava firma , en sitä epäile , eikä varmaan OP : kaan , mutta jos se aikoo hoitaa maksujenvälityspalvelua suomalaisten pankkien asiakkaille , tulee sen tehdä se Suomessa voimassa olevaa lainsäädäntöä noudattaen . 
laadukas+	Se siitä typerästä teoriastasi , OP on tehnyt uuden maksupalvelusopimuksen Trustlyn kautta , ja maksut onnistuvat taas . 
neutraali	Myös OP : n aiemmin vaatima tekstiviestivahvistus on eilisestä lähtien poistettu käytöstä . 
neutraali	Trustly on siis muuttanut käytäntöjään ja tekee tunnistukset nykyään OP : n oman tunnistuspalvelun kautta kuten kuuluukin . 
laadukas-	Harmi vaan että OP tekee nyt esim. tallettamisesta vaikeaa , mutta onhan niitä muitakin suvaitsevampia pankkeja olemassa .... 
laadukas-	Paskapankki OPsulkee tilin kun käyttää mitä tahansa rahansiirtopalvelua , kuin sitä jonka OP juuri itselleen osti . 
miellyttävä-	Kyllähän tää ihan puhdasta vittuilua OP : n toimesta on . 
neutraali	Ilmeisesti on OP : n ja ISS : n omistuksessa ?? 
vastuullinen+	OP Set on perustettu aivan laillisesti tekemään ulkoistettuja töitä paremmassa kontrollissa kuin täysin ulkoistettu yritys . 
neutraali	Avaa yritykselle pankkitilit ainakin neljään suurimpaan pankkiin ( OP , Nordea , Sampo , Aktia ) . 
neutraali	Valitsin pankiksi OP : n ja jätin nettiosoitteen varaamatta Netellon kautta ( varasin myöhemmin Elisalta ) . 
neutraali	OP : n nettipankista saa lunastaa rahalähetyksen MYÖS VERONPALUTUKSET VOI LUNASTAA SIELTÄ . 
neutraali	Käyttää ainakin tätä OP tiliä 571049-222599 Poliisille on tehty rikosilmoitus , olkaa varovaisia . 
laadukas-	LIMNEL IHAN OK OP realisoinnista kokemusta vain yhden laitteen verran , homma toimi muuten ihan hyvin , mutta ostamani auto oli kansivikainen , eikä kyllä mainittu 
neutraali	Saadaksesi täydelliset tiedot liikkeeseenlaskijasta ja Helsingin OP Tuottodebentuurista 4/2014 sekä niihin liittyvistä riskeistä , tutustu Helsingin OP Pankki Oyj : n julkaisemaan joukkovelkakirjaohjelman esitteeseen ja lainakohtaisiin ehtoihin . 
neutraali	Kysyin lähinnä siksi , että jostakin OP tilin tuotoista on jossakin käyty keskustelua mutta ei ole osunut silmiini . 
neutraali	Mutta tässä osuuspankin tapauksessa Helsingin OP : n debentuurilaina on tehty matkimaan muiden osuuspankkien tuotto-osuuksia . 
neutraali	Helsingin OP on osakeyhtiö , eikä sillä siten tietenkään voi olla osuuksia niin kuin osuuskuntamuotoisilla osuuspankeilla , mutta he tahtovat tarjota vastaavanlaista sijoitusmahdollisuutta omille asiakkailleen . 
miellyttävä+	OP : n pudottaa mm. 0.1% koron kesäkuun alusta . 
miellyttävä-	Voi elämän kevät , kuinka typeränä OP pitää ihmisiä ...? 
neutraali	TalletusOTTO koneella pitää olla Danske / Nordea / OP tili . 
miellyttävä+	Pohjolan uusille etuasiakkaille kotivakuutus jopa 0 e joten kantsii vilkaista OP : N sivut 
miellyttävä-	No minäpä marssinkin huomenissa Op Pohjolaan ja katson josko siellä olisi yhteisymmärrys OP : n ja Pohjolan palveluajoissa ( saattahan toki olla että OP on auki mutta Pohjola kiinni - saas nähdä ) Com see com saa - joka tapauksessa siirrän kaikki vakuutukseni toiseen yhtiöön - yhtiöön joka tietää onko se yhdistymässä jonkun kanssa ja milloin ja milloin kumpainenkin on avoinna ja valmis palvelemaan . 
neutraali	ja etkä pässi tajua etttä OP on pankki joka ei tee vakuutuksia skootteriisi vaan Pohjola . 
neutraali	Soitin myös omaan pankkiini OP : n , jossa kyllä jonkun aikaa mietittiin voisiko vakuutuksen antaa , mutta vastaus oli sitten kuitenkin lopulta ei . 
neutraali	Eli tässä tulee kyseeseen myös työantajan ohjaus , koska asiamiehistä osa velvoitetaan olemaan OP : n konttoreissa , myyntijohtajan valvonnan ja oheistuksen alaisuudessa . 
vastuullinen-	Siitä voisi kyllä ammattiyhdistys mettiä , liekö siinä jopa tyel-maksua kierrettu Pohjolan puolelta tai OP : n . 
vastuullinen-	Taitaa olla , että kun OP tuli isännäksi taloon , niin kontrolli on kadonnut . 
vastuullinen-	Osuuspankki on liian hajanainen isäntä , Toholammen OP : n isännistö ei pysty repeämään joka suuntaan . 
neutraali	Se tulee vielä räjähtämään silmille , kun OP ottaa isännän otteet ja viittoo sokeille kanoille suunnan . 
miellyttävä-	OP - Pohjola on yksi Suomen huonoimmista vakuutusyhtiöistä ja kaikista eniten itseä aikoinaan ärsytti se , että korvausasioissa Pohjolasta ei saa kasvotusten tapahtuvaa palvelua , vaan kaikki korvausasiat on hoidettava puhelimella . 
miellyttävä-	Huomenna vaihtuu OP ja Pohjola , saatanan nilkit ilkevät vielä haukkua vahingonkärsinyttä . 
neutraali	OP - Pohjola ei anna vakuutusta tässä tapauksessa , kysytty on henkilökohtaisesti konttorissa käymällä . 
neutraali	Ei kai kukaan tosissaan usko että OP tekee yhteistyötä Alexandrian kanssa . 
neutraali	OP : n hallituksessa tehtiin päätös muutama vuosi sitten ettei ulkopuolisia jakelijoita käytetä . 
miellyttävä-	Sitten tuli noin 6kk kaupan toteutumisesta asiakaskirje , jossa kerrottiin että tässä vakuutukseesi valittavissa oleva uusi rahastovalikoima ja ylläri pylläri se oli OP Rahastoyhtiön oma lista . 
menestyvä+	Se tuottaa hyvin kun varat saa ohjattua OP rahastoihin . 
neutraali	100 000 siirtoasiakasta on iso urakka OP : n konttoreille siirrettäväksi . 
miellyttävä-	Skandia on terveisensä laittanut , OP yrittää hiukan lausunnoillaan sitä pehmentää mutta synkkä lopputulos odottaa . 
miellyttävä-	Niinpä niin , OP siis haluaisi mielestäsi ostaa itselleen kalliilla rahalla yli 100 henkilöä kiinteällä palkalla kaupustelemaan omia tuotteitaan ? 
laadukas+	Minkä ihmeen takia , eihän näillä A : n ihmisillä ole mitään sellaista osaamista tai tietotaitoa mitä ei jo valmiiksi OP : n omasta leiristä löydy , tuo kommenttisi on lähinnä naurettava ja kertoo vain siitä miten naiivi olet kun uskot mitä ilmeisesti A yhtiön esimiehet ovat sinulle syöttäneet . 
miellyttävä+	Kannattaa lukea tuo OP : n oma lehdistötiedote , siinähän sanotaan jo että OP tulee tarjoamaan oman konttoriverkostonsa ja jakelukenttänsä asiakkaiden käyttöön , eli rivien välistä asiamiesten työskentely päättyy . 
miellyttävä-	Mutta silti sinä voit toki hakea silti töihin sinne OP : n konttorin kassalle niin silloin sinulla on se käyntikortti mutta ei korkeaa palkkaa , hyvää joulumieltä =) 
miellyttävä+	Lue oikein , OP toivoo ettei siirto häiritse HEIDÄN asiamiehiä , muoto on " asiamiehiämme " . 
laadukas+	OP on niin fiksu että ottaa a : n pojat ja tytöt töihin kovalla kiinteällä palkalla sen sijaan että siirtäisivät koko kannan jo olemassaolevalle kentälleen . 
laadukas-	Nyt käydään neuvotteluja vain siitä millaiselle jakosuhteella asiakkailta perittävät palkkiot jaetaan - &gt ; esim siirretään OP rahastoihin jolloin Op tienaa mutta alexandria saa vakuutuksen hoidosta palkkiot koska Op ei pysty hoitamaan asiakkaita yhtä hyvin kuin alexandria . 
neutraali	OP on riskinsä kannansiirrosta laskenut ja jokin tuhat kpl tulee kikattua mutta aika moni on jumissa sanktioiden ja eläkeiden ehtojen kanssa , osa ei ymmärrä miksi aiemmin PARAS vakuutus onkin nyt kurssilaskun jälkeen surkea ja pitää vaihtaa esim Mandatumin vastaavaan viritykseen huonommilla ehdoilla . 
neutraali	Mitä aiemmin 2012 tuo tulee , sitä enemmän OP säästää myös 40 % over-ridereissa koska vain irtisanomispäivään mennessä tienatut komissiot maksetaan , etupainotteiset ja jatkuvat hännät . 
miellyttävä-	OP saa vihaisia asiakkaita , mutta paljon kantaa . 
neutraali	Jos rahat otetaan tuolta OP : n rahastoihin se maksaa , jos ne jätetään sinne se maksaa . 
neutraali	Alexandrian nimikkorahastot lähtee per heti kun OP pääsee kahvaan kiinni . 
neutraali	Huhun mukaan OP yrittää torpata kannansiirtoa asiakastiedotteella yhdessä Skandian kanssa ja ehkäpä muutakin on tekeillä ....... 
miellyttävä+	Eläköön , OP , tule ja pelasta meidät . 
neutraali	OP veti koko jutun julkiseksi kun Alexandria ryhtyi siirtämään Skandian vakuutuksia SEB:hen . 
neutraali	Totta helvetissä OP ottaa kannan haltuunsa , tuskin Skandian ostoa on huvikseen tehty . 
miellyttävä-	OP : n kannan " raiskaus " ei jatkolle hyvää lupaa .. 
neutraali	Ans kattoa mitä OP rahoillani tekee .. 
miellyttävä-	Tästähän sen OP : n henkivakuutuksen ( tjsp ) TJ : kin älähti Kauppalehdessa kutsuen Alexandria alan häpeätahraksi . 
neutraali	Esimerkiksi OP mainosti jotain TER-lukua ja kertoi , että monet jättävät mainitsematta nämä asiat . 
luotettava-	https://www.facebook.com/BitcoinbusinessFinland ELÄKE SÄÄSTÖTILI OP POHJOLASSA KERRAN VUODESSA PANKKI KÄY TILILLÄ KATSOMASSA SALDON EI TULE MITÄÄN INFOA OSAKKEIDEN ARVON MUUTOKSISTA MENETIN 20000 € . 
luotettava-	Yhtä rahastoa seurasin aktiivisesti ( en muista mikä se oli ) ja tämän korkean riskin rahaston painuttua 40% pakkaselle lakkasi sen arvo päivittymästä OP : n sivuille . 
neutraali	osuuksia OP sijoitusrahastoissa sekä suoria itse tekemiäni osakesijoituksia . 
laadukas+	Paras tuote tällä hetkellä on ehkä OP sijoitusvakuutus , jossa hajautetaan useampaan rahastoon . 
neutraali	Mikäli kortin saldo näkyy sinulla OP : n nettipankissa , pitäisi siellä tilitapahtumissa näkyä se palautus . 
neutraali	OP on vaihtanut Visa - credit kortti järjestelmänsä ( Netsin kanssa ) ja ei ole mennyt ihan putkeen : Teemme parhaillaan huoltotöitä OP-Visa-korttijärjestelmäämme . 
neutraali	noh , mulla on esim OP : n tili aina tyhjänä , koska sinne ei tule mitään muuta kuin 150EUR/kk as. lainan lyhennykseen ja muuten ei mitään . 
miellyttävä-	OP ei ole maksanut mitää bonuksia pitkään aikaan aikaan omistajille ja maksuttomien palveluidenkin saaminen edellyttää helvetisti käteistä ja omistajamaksun maksun käteisellä . 
neutraali	Automatian omistaan OP , Nordea ja Danske . 
neutraali	Ei ainakaan OP ja S-pankin debiteissä joita minulla on yhteensä kolme kappaletta , niin ole tehnyt katevarausta . 
neutraali	1. Aktian kaikki Visa-kortit , myös Electron 2. Danske Bank Debit MC 3. Handelsbanken Aktiiviraha MC ja Aktiiviraha Gold MC 4. Nordea Visa Debit 5. OP Visa Debit 6. S-Pankki Visa Debit ja Visa Credit/Debit 7. Nets Oy : n entiset Lounas- ja Virikekortit ( Visa Electron ) 8. DNA Täpäkkä ( Visa ) ja Täpäkkä Credit ( MC ) 9. Elisa Maksutarra ( MC ) ja Opiskelijakortti maksuominaisuudella ( MC ) 
neutraali	Ostaja antoi kaksi eri tilinumeroa , joihin voin maksaa , toinen Nordea ja toinen OP , 
luotettava-	Minäkin tyhmänä maksoin OP : n tilille 571130-258270. Vaikka oma tyhmyys ja sinisilmäisyys harmittaa , niin silti kehotan kaikkia huijattuja tekemään rikosilmoituksen , sillä se on ainut tapa puuttua huijareiden toimiin . 
laadukas-	OP Electron Ainakaan OP : n Visa Electron ei toimi . 
neutraali	OP , ei tuo ole normaalia . 
miellyttävä+	" Onnittelemme vakuutusyhtiötä OP Pohjolaa ! 
neutraali	Minulla on OP : n verkkopankki ja siellä kyllä vaaditaan maksun saajan osoite . 
laadukas+	OP : n Visa Electron OP:lla pitäisi toimia Visa Electron verkkokaupoissa ihan normaalisti . 
laadukas-	Itellä ei ainakaan hyväksy OP : n Visa Electronini kortin numeroa ... 
neutraali	Miika Honkanen myi Kingston 120GB HyperX 3K SSD-kiintolevyä ja maksoin OP tilille . 
neutraali	Ja hyväuskoisena maksoin tietenkin etukäteen hänen OP tililleen . 
neutraali	Maksoin OP : n tilille summan , mutta hän aikoi palauttaa rahat Nordean kautta tänä iltana 12.08.2011 , mutta eipä vieläkään rahojani ole näkynyt . 
neutraali	Ja pankki OP , 
laadukas-	OP onkin maajussien sisäänlämpiävä paska pankki , ei sinne kannata asiakkaaksi hankkiutua kun löytyy parempiakin vaihtoehtoja . 
neutraali	Jos esim. neljä suurinta pankkia ( OP , Nordea , Danske ja S-pankki ) tekisivät tiedonvaihtoa asiakkaista , niin se ei olisi mikään tietovuoto . 
neutraali	OP : n pankkiirit ottavat asiakaskontaktit itselleen ja asiakkaiden varainhoito asteittain korvaantuu OP : n varainhoidolla , ammattilainen sanoo . 
laadukas-	Antaa OP : n harjoitella , onhan täällä muitakin pankkeja . 
neutraali	Mielellään nouto Turusta tai jos postin kautta niin OP maksu , johon tulee postikuluja 5€ päälle . 
miellyttävä+	( OP oli rahoittaja silloin , ja pomona kok ' laiset ) Jos kuitenkin nyk. yrittäjä on hoitanut nämä asiat , niin se on plussaa . 
miellyttävä-	Sama saki painosti OP : n henkiseen lamaan ja savusti hänet virastaan ulos . 
neutraali	Käykää ihmeessä edullista talvivaatetta OP talossa Muoniossa . 
neutraali	- OP kultaluotto meni auton käsirahan maksuun kun piti saada opiskelujen jälkeen ensimmäinen auto ilman että oli lanttiakaan omia säästöjä tai vaihtoautoa . 
neutraali	Kauppa on periaatteessa aina osamaksusopimus niinkuin Nordean tai OP rahoituksenkin jutut .. 
luotettava-	Eli kyseinen OP : N tarjoama takaisinmaksu turva , siinä osuuspankki oikein kusettaa maksamaan tyhjästä . 
neutraali	Onko kenelläkään kokemuksia tuosta OP : n omatakauksesta , joka on 25t per työssäkäyvä aikuinen ? 
neutraali	Toisella pariskunnalla oli pankki OP ja toisella Säästöpankki . 
miellyttävä+	Tähän asti itsellä on ollut sellainen käsitys , että OP nimenomaan on ollut kaikkein innokkain rahanjakaja , siis sekä 100 % lainoijen , että maksimisummien osalta . 
miellyttävä-	Vuoden lopulla pääkaupunkiseutulainen OP olisi myöntänyt " vain " 168 000 euroa . 
neutraali	Oma OP muualta myöntäisi nyt maksimissaan 182 000 euron lainan , jos omarahoitusosuudeksi katsotaan 8000 e ( tämä käteistä rahaa , muut varat kiinni asokodissa ) . 
miellyttävä-	OP , Säästöpankki ja Tapiola hylkäsivät hakemuksen koska mies on yrittäjä ja yritystä pyörittänyt vasta reilun vuoden . 
miellyttävä+	Ei Nordea eikä OP vaatinut enempää , tai edes vihjaisseet suuremman omarahoituksen tarpeesta . 
neutraali	Mutta kun omamme ei mennyt kaupaksi pitkään aikaan niin viimein OP : kin ilmoitti Finanssivalvonnan pakottamana , että pitää olla säästöjä vähintään se 10 % , tai sitten kiinteää omaisuutta takaukseksi . 
neutraali	En tunne OP : n hinnoittelun toimintamallia . 
neutraali	OP bonus on 0,25% eli sun sijoituksillasi n.375€ jos oikein laskin . 
neutraali	OP pankilta torille päin ja kulmasta oikealle apteekkiin asti , ja vielä se koko kulmakunta apteekin toiseltapuolelta entiseen tarvikekeskuksen kiinteistöön asti + vielä kadun toinen puoli kirjakaupasta entiseen alkoon asti , ovat sellaisessa kunnossa , etten niihin liikkeisiin mene . 
neutraali	Miten tilaukset on menneet ja pystyykö siellä maksamaan OP : n Visa Electronilla ? 
laadukas-	Ensimmäinen tilaus onnistui OP : n Electronilla mutta toinen tilaus jostain syystä ei jonka jouduin maksamaan PayPal:lla . 
neutraali	Kävin kesällä keskustassa , aika kuollutta oli , ei OP : n portailla pitkätukkia olutpusseineen kuten kultaisella 70-luvulla eikä ylipäätään perjantainakaan liikettä mihinään . 
vastuullinen-	Ainakin seuraavat rahoitusyhtiöt ja pankit ovat todistetusti rikkoneet tässä asiassa tyynesti lakia eli siis toimineet rikollisesti : Danskebank Nordea OP Pohjola Finaref S-Pankki Lisäksi perintäyhtiöistä erityisesti Lindorff ja Intrum Justitia harjoittavat myös rikollisuutta tässä asiassa . 
neutraali	Köyliön OP : n puolesta ! 
luotettava-	Et ole tietoinen Köyliön OP : n tj : n ja johdon lapsellisista tiedon peittelyistä sun muista . 
neutraali	Vielä kun ne omistajat saavat hankittua niille seuduille asukkaita , niin säilyisi esim.kankaanpään OP , 
miellyttävä-	Ajoihan Pohjus yksimielisen hallituksen tukemana jäsenistön vastustuksesta välittämättä Köyliön OP : n lopettamista . 
neutraali	OP verkkopankki ei käytä Javaa . 
laadukas+	latasin tossa viikon alussa tän neloson ja hyvin on Veikkaukset ja OP : n sivut toimineet . 
laadukas+	Minua ainakin on OP palvellut ihan hyvin . 
neutraali	Vävypojalla ( ei OP ) on todella paperinen A5-lista , jolta joutuu aina ruksaamaan käytetyn parin pois , minun OP-lista on kalvotettu pieni kukkaroon sopiva lista ja verkkopankki aina antaa luvun ja sille pitää kirjata pari ja ilmoittaa lukuparien jäljellä olevan määrän . 
miellyttävä+	OP : n kassakin tosin kävin , ei ollut yhtään jonoa , ja virkailijakin oli ihan ystävällinen . 
neutraali	OP : n lainalaskurin mukaan kuukausierä olisi tällöin noin 400€/kk . 
neutraali	Näin ilmoitti OP Pohjola jo parivuotta sitten . 
neutraali	Minulla myös OP visa jota käytän silloin tällöin käteisen nostoon . 
neutraali	Siksi joskus käytän Suomen OP tiliäni , jonne rahaa SSuomesta siunaantuu . 
neutraali	Matematiikassasi on se virhe , että OP ; vaihtokurssi on sama kansainvälinen virallinen kurssi kuin Thaimaassa . 
neutraali	OP : n tililtä kun olen nostanut rahaa kulut on n.10€ kun nostaa 300€ . 
miellyttävä+	Laittaisin sen OP sovelluksen pelkästään sen takia että OP nettipankin käyttö saattaisi olla sen avulla luontevampaa . 
luotettava-	OP : n sivuilla on esimerkiksi vanhaa Google Chromea ja Firefoxia eikä turvalliseksi korjattua uutta Google Chromea eikä asiakaspalvelussa lastentarha taso " oletko käynnistänyt tietokoneen ja modeemin uudelleen " henkilö osaa neuvoa missä päin Operaa on esimerkiksi sertifikaatit ( tukihenkilöllä ei ole sitä selainta asennettuna edes ) eivätkä näin ollen osaa auttaa . 
luotettava-	Siellä OP : n tietosivuilla sanotaan myös , että palvelu pelaa tuetuilla selaimilla mutta siellä ei mainita , että OP vastaisi millään tavalla turvallisuudesta jos näitä selaimia käytetään . 
